Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/3/2026, 08:59:24 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,0,0,12030,11980
Error Count,17684,17684,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
45903,EC3549509,ITEM_BOM_ROUTING,31178,PRIMARY_HRL57208_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57208_1003 and erp_item_bom_routing_priority = <>,
45904,EC3549509,ITEM_BOM_ROUTING,31180,PRIMARY_HRL57209_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57209_1003 and erp_item_bom_routing_priority = <>,
45905,EC3549509,ITEM_BOM_ROUTING,31181,PRIMARY_HRL57209_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57209_1003 and erp_item_bom_routing_priority = <>,
45906,EC3549509,ITEM_BOM_ROUTING,31185,PRIMARY_HRL57210_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57210_1003 and erp_item_bom_routing_priority = <>,
45907,EC3549509,ITEM_BOM_ROUTING,31186,PRIMARY_HRL57210_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57210_1003 and erp_item_bom_routing_priority = <>,
45908,EC3549509,ITEM_BOM_ROUTING,31188,PRIMARY_HRL57213_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57213_1003 and erp_item_bom_routing_priority = <>,
45909,EC3549509,ITEM_BOM_ROUTING,31189,PRIMARY_HRL57213_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57213_1003 and erp_item_bom_routing_priority = <>,
45910,EC3549509,ITEM_BOM_ROUTING,31192,PRIMARY_HRL57214_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57214_1003 and erp_item_bom_routing_priority = <>,
45911,EC3549509,ITEM_BOM_ROUTING,31193,PRIMARY_HRL57214_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57214_1003 and erp_item_bom_routing_priority = <>,
45912,EC3549509,ITEM_BOM_ROUTING,31194,PRIMARY_HRL57214_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57214_1003 and erp_item_bom_routing_priority = <>,
45913,EC3549509,ITEM_BOM_ROUTING,31196,PRIMARY_HRL57216_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57216_1003 and erp_item_bom_routing_priority = <>,
45914,EC3549509,ITEM_BOM_ROUTING,31198,PRIMARY_HRL57216_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57216_1003 and erp_item_bom_routing_priority = <>,
45915,EC3549509,ITEM_BOM_ROUTING,31201,PRIMARY_HRL57220_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57220_1003 and erp_item_bom_routing_priority = <>,
45916,EC3549509,ITEM_BOM_ROUTING,31202,PRIMARY_HRL57220_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57220_1003 and erp_item_bom_routing_priority = <>,
45917,EC3549509,ITEM_BOM_ROUTING,31203,PRIMARY_HRL57220_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57220_1003 and erp_item_bom_routing_priority = <>,
45918,EC3549509,ITEM_BOM_ROUTING,31205,PRIMARY_HRL57229_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57229_1003 and erp_item_bom_routing_priority = <>,
45919,EC3549509,ITEM_BOM_ROUTING,31215,PRIMARY_HRL57235_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57235_1003 and erp_item_bom_routing_priority = <>,
45920,EC3549509,ITEM_BOM_ROUTING,31216,PRIMARY_HRL57235_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57235_1003 and erp_item_bom_routing_priority = <>,
45921,EC3549509,ITEM_BOM_ROUTING,31218,PRIMARY_HRL57237_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57237_1003 and erp_item_bom_routing_priority = <>,
45922,EC3549509,ITEM_BOM_ROUTING,31222,PRIMARY_HRL57238_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57238_1003 and erp_item_bom_routing_priority = <>,
45923,EC3549509,ITEM_BOM_ROUTING,31223,PRIMARY_HRL57238_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57238_1003 and erp_item_bom_routing_priority = <>,
45924,EC3549509,ITEM_BOM_ROUTING,31226,PRIMARY_HRL57247_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57247_1003 and erp_item_bom_routing_priority = <>,
45925,EC3549509,ITEM_BOM_ROUTING,31227,PRIMARY_HRL57247_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57247_1003 and erp_item_bom_routing_priority = <>,
45926,EC3549509,ITEM_BOM_ROUTING,31231,PRIMARY_HRL57248_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57248_1003 and erp_item_bom_routing_priority = <>,
45927,EC3549509,ITEM_BOM_ROUTING,31233,PRIMARY_HRL57258_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57258_1003 and erp_item_bom_routing_priority = <>,
45928,EC3549509,ITEM_BOM_ROUTING,31234,PRIMARY_HRL57258_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57258_1003 and erp_item_bom_routing_priority = <>,
45929,EC3549509,ITEM_BOM_ROUTING,31237,PRIMARY_HRL57262_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57262_1003 and erp_item_bom_routing_priority = <>,
45930,EC3549509,ITEM_BOM_ROUTING,31241,PRIMARY_HRL57269_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57269_1003 and erp_item_bom_routing_priority = <>,
45931,EC3549509,ITEM_BOM_ROUTING,31244,PRIMARY_HRL57284_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57284_1003 and erp_item_bom_routing_priority = <>,
45932,EC3549509,ITEM_BOM_ROUTING,31245,PRIMARY_HRL57284_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57284_1003 and erp_item_bom_routing_priority = <>,
45933,EC3549509,ITEM_BOM_ROUTING,31246,PRIMARY_HRL57284_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57284_1003 and erp_item_bom_routing_priority = <>,
45934,EC3549509,ITEM_BOM_ROUTING,31249,PRIMARY_HRL57297_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57297_1003 and erp_item_bom_routing_priority = <>,
45935,EC3549509,ITEM_BOM_ROUTING,31253,PRIMARY_HRL57301_1014,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57301_1014 and erp_item_bom_routing_priority = <>,
45936,EC3549509,ITEM_BOM_ROUTING,31255,PRIMARY_HRL57302_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57302_1003 and erp_item_bom_routing_priority = <>,
45937,EC3549509,ITEM_BOM_ROUTING,31256,PRIMARY_HRL57302_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57302_1003 and erp_item_bom_routing_priority = <>,
45938,EC3549509,ITEM_BOM_ROUTING,31257,PRIMARY_HRL57302_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57302_1003 and erp_item_bom_routing_priority = <>,
45939,EC3549509,ITEM_BOM_ROUTING,31259,PRIMARY_HRL57304_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57304_1003 and erp_item_bom_routing_priority = <>,
45940,EC3549509,ITEM_BOM_ROUTING,31260,PRIMARY_HRL57304_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57304_1003 and erp_item_bom_routing_priority = <>,
45941,EC3549509,ITEM_BOM_ROUTING,31261,PRIMARY_HRL57304_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57304_1003 and erp_item_bom_routing_priority = <>,
45942,EC3549509,ITEM_BOM_ROUTING,31264,PRIMARY_HRL57307_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57307_1003 and erp_item_bom_routing_priority = <>,
45943,EC3549509,ITEM_BOM_ROUTING,31266,PRIMARY_HRL57309_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57309_1003 and erp_item_bom_routing_priority = <>,
45944,EC3549509,ITEM_BOM_ROUTING,31267,PRIMARY_HRL57309_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57309_1003 and erp_item_bom_routing_priority = <>,
45945,EC3549509,ITEM_BOM_ROUTING,31273,PRIMARY_HRL57324_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57324_1003 and erp_item_bom_routing_priority = <>,
45946,EC3549509,ITEM_BOM_ROUTING,31274,PRIMARY_HRL57324_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57324_1003 and erp_item_bom_routing_priority = <>,
45947,EC3549509,ITEM_BOM_ROUTING,31275,PRIMARY_HRL57324_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57324_1003 and erp_item_bom_routing_priority = <>,
45948,EC3549509,ITEM_BOM_ROUTING,31277,PRIMARY_HRL57325_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57325_1003 and erp_item_bom_routing_priority = <>,
45949,EC3549509,ITEM_BOM_ROUTING,31278,PRIMARY_HRL57325_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57325_1003 and erp_item_bom_routing_priority = <>,
45950,EC3549509,ITEM_BOM_ROUTING,31280,PRIMARY_HRL57325_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57325_1003 and erp_item_bom_routing_priority = <>,
45951,EC3549509,ITEM_BOM_ROUTING,31283,PRIMARY_HRL57327_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57327_1003 and erp_item_bom_routing_priority = <>,
45952,EC3549509,ITEM_BOM_ROUTING,31284,PRIMARY_HRL57327_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57327_1003 and erp_item_bom_routing_priority = <>,
45953,EC3549509,ITEM_BOM_ROUTING,31285,PRIMARY_HRL57327_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57327_1003 and erp_item_bom_routing_priority = <>,
45954,EC3549509,ITEM_BOM_ROUTING,31287,PRIMARY_HRL57329_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57329_1003 and erp_item_bom_routing_priority = <>,
45955,EC3549509,ITEM_BOM_ROUTING,31294,PRIMARY_HRL57347_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57347_1003 and erp_item_bom_routing_priority = <>,
45956,EC3549509,ITEM_BOM_ROUTING,31295,PRIMARY_HRL57347_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57347_1003 and erp_item_bom_routing_priority = <>,
45957,EC3549509,ITEM_BOM_ROUTING,31297,PRIMARY_HRL57348_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57348_1003 and erp_item_bom_routing_priority = <>,
45958,EC3549509,ITEM_BOM_ROUTING,31299,PRIMARY_HRL57349_1014,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57349_1014 and erp_item_bom_routing_priority = <>,
45959,EC3549509,ITEM_BOM_ROUTING,31301,PRIMARY_HRL57350_1014,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57350_1014 and erp_item_bom_routing_priority = <>,
45960,EC3549509,ITEM_BOM_ROUTING,31303,PRIMARY_HRL57351_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57351_1003 and erp_item_bom_routing_priority = <>,
45961,EC3549509,ITEM_BOM_ROUTING,31304,PRIMARY_HRL57351_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57351_1003 and erp_item_bom_routing_priority = <>,
45962,EC3549509,ITEM_BOM_ROUTING,31305,PRIMARY_HRL57351_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57351_1003 and erp_item_bom_routing_priority = <>,
45963,EC3549509,ITEM_BOM_ROUTING,31307,PRIMARY_HRL57352_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57352_1003 and erp_item_bom_routing_priority = <>,
45964,EC3549509,ITEM_BOM_ROUTING,31308,PRIMARY_HRL57352_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57352_1003 and erp_item_bom_routing_priority = <>,
45965,EC3549509,ITEM_BOM_ROUTING,31311,PRIMARY_HRL57353_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57353_1003 and erp_item_bom_routing_priority = <>,
45966,EC3549509,ITEM_BOM_ROUTING,31314,PRIMARY_HRL57354_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57354_1003 and erp_item_bom_routing_priority = <>,
45967,EC3549509,ITEM_BOM_ROUTING,31315,PRIMARY_HRL57354_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57354_1003 and erp_item_bom_routing_priority = <>,
45968,EC3549509,ITEM_BOM_ROUTING,31317,PRIMARY_HRL57356_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57356_1003 and erp_item_bom_routing_priority = <>,
45969,EC3549509,ITEM_BOM_ROUTING,31318,PRIMARY_HRL57356_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57356_1003 and erp_item_bom_routing_priority = <>,
45970,EC3549509,ITEM_BOM_ROUTING,31319,PRIMARY_HRL57356_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57356_1003 and erp_item_bom_routing_priority = <>,
45971,EC3549509,ITEM_BOM_ROUTING,31321,PRIMARY_HRL57357_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57357_1003 and erp_item_bom_routing_priority = <>,
45972,EC3549509,ITEM_BOM_ROUTING,31324,PRIMARY_HRL57360_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57360_1003 and erp_item_bom_routing_priority = <>,
45973,EC3549509,ITEM_BOM_ROUTING,31325,PRIMARY_HRL57360_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57360_1003 and erp_item_bom_routing_priority = <>,
45974,EC3549509,ITEM_BOM_ROUTING,31327,PRIMARY_HRL57361_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57361_1003 and erp_item_bom_routing_priority = <>,
45975,EC3549509,ITEM_BOM_ROUTING,31331,PRIMARY_HRL57362_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57362_1003 and erp_item_bom_routing_priority = <>,
45976,EC3549509,ITEM_BOM_ROUTING,31332,PRIMARY_HRL57362_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57362_1003 and erp_item_bom_routing_priority = <>,
45977,EC3549509,ITEM_BOM_ROUTING,31334,PRIMARY_HRL57364_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57364_1003 and erp_item_bom_routing_priority = <>,
45978,EC3549509,ITEM_BOM_ROUTING,31335,PRIMARY_HRL57364_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57364_1003 and erp_item_bom_routing_priority = <>,
45979,EC3549509,ITEM_BOM_ROUTING,31336,PRIMARY_HRL57364_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57364_1003 and erp_item_bom_routing_priority = <>,
45980,EC3549509,ITEM_BOM_ROUTING,31340,PRIMARY_HRL57365_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57365_1003 and erp_item_bom_routing_priority = <>,
45981,EC3549509,ITEM_BOM_ROUTING,31342,PRIMARY_HRL57368_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57368_1003 and erp_item_bom_routing_priority = <>,
45982,EC3549509,ITEM_BOM_ROUTING,31349,PRIMARY_HRL57402_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57402_1003 and erp_item_bom_routing_priority = <>,
45983,EC3549509,ITEM_BOM_ROUTING,31351,PRIMARY_HRL57402_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57402_1003 and erp_item_bom_routing_priority = <>,
45984,EC3549509,ITEM_BOM_ROUTING,31354,PRIMARY_HRL57418_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57418_1003 and erp_item_bom_routing_priority = <>,
45985,EC3549509,ITEM_BOM_ROUTING,31355,PRIMARY_HRL57418_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57418_1003 and erp_item_bom_routing_priority = <>,
45986,EC3549509,ITEM_BOM_ROUTING,31356,PRIMARY_HRL57418_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57418_1003 and erp_item_bom_routing_priority = <>,
45987,EC3549509,ITEM_BOM_ROUTING,31358,PRIMARY_HRL57419_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57419_1003 and erp_item_bom_routing_priority = <>,
45988,EC3549509,ITEM_BOM_ROUTING,31360,PRIMARY_HRL57419_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57419_1003 and erp_item_bom_routing_priority = <>,
45989,EC3549509,ITEM_BOM_ROUTING,31364,PRIMARY_HRL57420_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57420_1003 and erp_item_bom_routing_priority = <>,
45990,EC3549509,ITEM_BOM_ROUTING,31366,PRIMARY_HRL57424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57424_1003 and erp_item_bom_routing_priority = <>,
45991,EC3549509,ITEM_BOM_ROUTING,31367,PRIMARY_HRL57424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57424_1003 and erp_item_bom_routing_priority = <>,
45992,EC3549509,ITEM_BOM_ROUTING,31368,PRIMARY_HRL57424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57424_1003 and erp_item_bom_routing_priority = <>,
45993,EC3549509,ITEM_BOM_ROUTING,31371,PRIMARY_HRL57425_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57425_1003 and erp_item_bom_routing_priority = <>,
45994,EC3549509,ITEM_BOM_ROUTING,31374,PRIMARY_HRL57426_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57426_1003 and erp_item_bom_routing_priority = <>,
45995,EC3549509,ITEM_BOM_ROUTING,31376,PRIMARY_HRL57432_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57432_1003 and erp_item_bom_routing_priority = <>,
45996,EC3549509,ITEM_BOM_ROUTING,31380,PRIMARY_HRL57482_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57482_1003 and erp_item_bom_routing_priority = <>,
45997,EC3549509,ITEM_BOM_ROUTING,31381,PRIMARY_HRL57482_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57482_1003 and erp_item_bom_routing_priority = <>,
45998,EC3549509,ITEM_BOM_ROUTING,31382,PRIMARY_HRL57482_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57482_1003 and erp_item_bom_routing_priority = <>,
45999,EC3549509,ITEM_BOM_ROUTING,31384,PRIMARY_HRL57484_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL57484_1003 and erp_item_bom_routing_priority = <>,
